node,depth,gpt-4o-mini-2024-07-18,deepseek-math-7b-instruct,Llama-3.1-8B-Instruct,dart-math-llama3-8b-uniform,Llama-3-8B-Instruct
6667,10.0,1.0,0.0,0.0,0.0,0.0
6668,10.0,1.0,0.0,1.0,0.0,0.0
6669,9.0,0.5,0.2,0.2,0.1,0.0
6670,10.0,1.0,1.0,1.0,1.0,0.0
6671,10.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0
6672,11.0,1.0,0.5,0.0,0.0,0.0
6673,12.0,1.0,0.0,0.0,0.0,0.0
6674,12.0,1.0,1.0,0.0,0.0,0.0
6675,11.0,0.4,0.0,0.2,0.0,0.0
6676,12.0,1.0,0.0,1.0,0.0,0.0
6677,12.0,1.0,0.0,0.0,0.0,0.0
6678,12.0,0.0,0.0,0.0,0.0,0.0
6679,12.0,0.0,0.0,0.0,0.0,0.0
6680,12.0,0.0,0.0,0.0,0.0,0.0
6681,10.0,0.0,0.0,0.0,0.0,0.0
6682,11.0,0.0,0.0,0.0,0.0,0.0
6683,11.0,0.0,0.0,0.0,0.0,0.0
6684,9.0,0.0,0.0,0.0,0.0,0.0
6685,10.0,0.0,0.0,0.0,0.0,0.0
6686,11.0,0.0,0.0,0.0,0.0,0.0
6687,11.0,0.0,0.0,0.0,0.0,0.0
6688,10.0,0.0,0.0,0.0,0.0,0.0
6689,7.0,1.0,0.0,1.0,0.0,0.0
6690,6.0,0.5,0.5,0.5,0.5,0.0
6691,7.0,0.0,0.0,0.0,0.0,0.0
6692,8.0,0.0,0.0,0.0,0.0,0.0
6693,8.0,0.0,0.0,0.0,0.0,0.0
6694,7.0,1.0,1.0,1.0,1.0,0.0
6695,8.0,1.0,1.0,1.0,1.0,0.0
6696,8.0,1.0,1.0,1.0,1.0,0.0
6697,5.0,0.4117647058823529,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.058823529411764705
6698,6.0,0.25,0.25,0.0,0.0,0.0
6699,7.0,0.0,0.0,0.0,0.0,0.0
6700,7.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
6701,8.0,1.0,0.0,0.0,0.0,0.0
6702,8.0,0.0,0.5,0.0,0.0,0.0
6703,9.0,0.0,1.0,0.0,0.0,0.0
6704,9.0,0.0,0.0,0.0,0.0,0.0
6705,6.0,0.0,0.0,0.0,0.0,0.0
6706,7.0,0.0,0.0,0.0,0.0,0.0
6707,7.0,0.0,0.0,0.0,0.0,0.0
6708,6.0,0.5454545454545454,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091
6709,7.0,1.0,0.0,0.0,0.0,0.0
6710,7.0,1.0,0.0,0.0,0.0,0.0
6711,7.0,0.0,0.0,0.0,0.0,0.0
6712,7.0,1.0,0.0,1.0,1.0,0.0
6713,7.0,0.5,0.0,0.0,0.0,0.0
6714,8.0,0.0,0.0,0.0,0.0,0.0
6715,8.0,1.0,0.0,0.0,0.0,0.0
6716,7.0,1.0,0.0,0.5,0.0,0.0
6717,8.0,1.0,0.0,1.0,0.0,0.0
6718,8.0,1.0,0.0,0.0,0.0,0.0
6719,7.0,0.0,0.0,0.0,0.0,0.0
6720,7.0,0.0,0.0,0.5,0.5,0.5
6721,8.0,0.0,0.0,1.0,1.0,1.0
6722,8.0,0.0,0.0,0.0,0.0,0.0
6723,5.0,0.92,0.78,0.78,0.8,0.6
6724,6.0,0.8,0.6,0.4,0.6,0.0
6725,7.0,1.0,0.5,0.5,1.0,0.0
6726,8.0,1.0,1.0,1.0,1.0,0.0
6727,8.0,1.0,0.0,0.0,1.0,0.0
6728,7.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
6729,8.0,0.5,0.5,0.5,0.5,0.0
6730,9.0,0.0,0.0,0.0,0.0,0.0
6731,9.0,1.0,1.0,1.0,1.0,0.0
6732,8.0,1.0,1.0,0.0,0.0,0.0
6733,6.0,1.0,1.0,1.0,1.0,0.6666666666666666
6734,7.0,1.0,1.0,1.0,1.0,0.5
6735,8.0,1.0,1.0,1.0,1.0,1.0
6736,8.0,1.0,1.0,1.0,1.0,0.0
6737,7.0,1.0,1.0,1.0,1.0,1.0
6738,6.0,0.0,0.0,0.0,0.0,0.0
6739,6.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.42857142857142855
6740,7.0,1.0,1.0,1.0,1.0,1.0
6741,7.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333
6742,8.0,1.0,0.0,1.0,1.0,0.0
6743,8.0,0.8,0.8,0.6,0.8,0.4
6744,9.0,0.0,0.0,0.0,0.0,0.0
6745,9.0,1.0,1.0,0.75,1.0,0.5
6746,10.0,1.0,1.0,1.0,1.0,0.0
6747,10.0,1.0,1.0,1.0,1.0,1.0
6748,11.0,1.0,1.0,1.0,1.0,1.0
6749,11.0,1.0,1.0,1.0,1.0,1.0
6750,10.0,1.0,1.0,0.0,1.0,0.0
6751,6.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.5714285714285714
6752,7.0,0.0,0.0,0.0,1.0,0.0
6753,7.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666
6754,8.0,1.0,1.0,1.0,1.0,0.0
6755,8.0,1.0,1.0,0.8,0.8,0.8
6756,9.0,1.0,1.0,1.0,1.0,1.0
6757,9.0,1.0,1.0,0.0,0.0,0.0
6758,9.0,1.0,1.0,1.0,1.0,1.0
6759,10.0,1.0,1.0,1.0,1.0,1.0
6760,10.0,1.0,1.0,1.0,1.0,1.0
6761,10.0,1.0,1.0,1.0,1.0,1.0
6762,6.0,1.0,0.625,0.625,0.5,0.375
6763,7.0,1.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857
6764,8.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
6765,9.0,1.0,0.5,0.5,1.0,0.5
6766,10.0,1.0,0.0,0.0,1.0,0.0
6767,10.0,1.0,1.0,1.0,1.0,1.0
6768,9.0,1.0,1.0,1.0,0.0,0.0
6769,8.0,1.0,0.5,0.0,0.0,0.0
6770,9.0,1.0,0.0,0.0,0.0,0.0
6771,9.0,1.0,1.0,0.0,0.0,0.0
6772,8.0,1.0,0.5,1.0,0.5,0.5
6773,9.0,1.0,0.0,1.0,0.0,0.0
6774,9.0,1.0,1.0,1.0,1.0,1.0
6775,7.0,1.0,1.0,1.0,1.0,1.0
6776,6.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333
6777,7.0,1.0,1.0,1.0,1.0,1.0
6778,7.0,1.0,1.0,1.0,1.0,1.0
6779,7.0,1.0,1.0,1.0,0.5,0.5
6780,8.0,1.0,1.0,1.0,1.0,0.0
6781,8.0,1.0,1.0,1.0,0.0,1.0
6782,7.0,1.0,1.0,1.0,1.0,1.0
6783,7.0,1.0,0.6666666666666666,1.0,1.0,1.0
6784,8.0,1.0,1.0,1.0,1.0,1.0
6785,8.0,1.0,0.5,1.0,1.0,1.0
6786,9.0,1.0,1.0,1.0,1.0,1.0
6787,9.0,1.0,0.0,1.0,1.0,1.0
6788,7.0,1.0,1.0,1.0,1.0,1.0
6789,7.0,1.0,1.0,1.0,1.0,1.0
6790,8.0,1.0,1.0,1.0,1.0,1.0
6791,8.0,1.0,1.0,1.0,1.0,1.0
6792,8.0,1.0,1.0,1.0,1.0,1.0
6793,8.0,1.0,1.0,1.0,1.0,1.0
6794,8.0,1.0,1.0,1.0,1.0,1.0
6795,7.0,1.0,1.0,1.0,1.0,1.0
6796,6.0,1.0,0.75,1.0,1.0,1.0
6797,7.0,1.0,0.0,1.0,1.0,1.0
6798,7.0,1.0,1.0,1.0,1.0,1.0
6799,7.0,1.0,1.0,1.0,1.0,1.0
6800,8.0,1.0,1.0,1.0,1.0,1.0
6801,8.0,1.0,1.0,1.0,1.0,1.0
6802,4.0,0.5581395348837209,0.37209302325581395,0.46511627906976744,0.4186046511627907,0.23255813953488372
6803,5.0,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.14285714285714285
6804,6.0,0.0,0.0,0.0,0.0,0.0
6805,6.0,0.0,0.0,1.0,0.0,1.0
6806,6.0,1.0,0.5,0.5,1.0,0.0
6807,7.0,1.0,1.0,0.0,1.0,0.0
6808,7.0,1.0,0.0,1.0,1.0,0.0
6809,6.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
6810,7.0,0.0,0.0,0.5,0.0,0.0
6811,8.0,0.0,0.0,1.0,0.0,0.0
6812,8.0,0.0,0.0,0.0,0.0,0.0
6813,7.0,1.0,1.0,1.0,0.0,0.0
6814,5.0,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.14285714285714285
6815,6.0,1.0,1.0,0.0,0.0,1.0
6816,6.0,1.0,1.0,0.5,1.0,0.0
6817,7.0,1.0,1.0,1.0,1.0,0.0
6818,7.0,1.0,1.0,0.0,1.0,0.0
6819,6.0,0.0,0.0,0.0,0.0,0.0
6820,6.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
6821,7.0,1.0,1.0,1.0,0.0,0.0
6822,7.0,0.5,0.5,0.5,0.5,0.0
6823,8.0,0.0,0.0,0.0,0.0,0.0
6824,8.0,1.0,1.0,1.0,1.0,0.0
6825,5.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.2857142857142857
6826,6.0,1.0,1.0,1.0,1.0,1.0
6827,6.0,1.0,1.0,1.0,1.0,0.5
6828,7.0,1.0,1.0,1.0,1.0,0.0
6829,7.0,1.0,1.0,1.0,1.0,1.0
6830,6.0,0.5,0.0,0.5,0.0,0.0
6831,7.0,1.0,0.0,1.0,0.0,0.0
6832,7.0,0.0,0.0,0.0,0.0,0.0
6833,6.0,0.0,0.0,0.0,0.5,0.0
6834,7.0,0.0,0.0,0.0,0.0,0.0
6835,7.0,0.0,0.0,0.0,1.0,0.0
6836,5.0,0.5,0.25,0.25,0.25,0.375
6837,6.0,1.0,1.0,1.0,1.0,1.0
6838,6.0,0.0,0.0,0.0,0.0,0.0
6839,6.0,0.75,0.25,0.25,0.25,0.5
6840,7.0,1.0,1.0,0.0,0.0,1.0
6841,7.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
6842,8.0,1.0,0.0,0.0,0.0,0.0
6843,8.0,0.5,0.0,0.5,0.5,0.5
6844,9.0,0.0,0.0,0.0,0.0,0.0
6845,9.0,1.0,0.0,1.0,1.0,1.0
6846,6.0,0.0,0.0,0.0,0.0,0.0
6847,7.0,0.0,0.0,0.0,0.0,0.0
6848,7.0,0.0,0.0,0.0,0.0,0.0
6849,5.0,1.0,1.0,1.0,1.0,1.0
6850,6.0,1.0,1.0,1.0,1.0,1.0
6851,7.0,1.0,1.0,1.0,1.0,1.0
6852,7.0,1.0,1.0,1.0,1.0,1.0
6853,6.0,1.0,1.0,1.0,1.0,1.0
6854,5.0,0.25,0.125,0.25,0.125,0.0
6855,6.0,0.4,0.0,0.2,0.2,0.0
6856,7.0,1.0,0.0,0.5,0.5,0.0
6857,8.0,1.0,0.0,1.0,0.0,0.0
6858,8.0,1.0,0.0,0.0,1.0,0.0
6859,7.0,0.0,0.0,0.0,0.0,0.0
6860,8.0,0.0,0.0,0.0,0.0,0.0
6861,8.0,0.0,0.0,0.0,0.0,0.0
6862,7.0,0.0,0.0,0.0,0.0,0.0
6863,6.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
6864,7.0,0.0,0.0,0.0,0.0,0.0
6865,7.0,0.0,0.5,0.5,0.0,0.0
6866,8.0,0.0,0.0,0.0,0.0,0.0
6867,8.0,0.0,1.0,1.0,0.0,0.0
6868,5.0,1.0,0.0,0.6666666666666666,1.0,0.0
6869,6.0,1.0,0.0,1.0,1.0,0.0
6870,6.0,1.0,0.0,0.5,1.0,0.0
6871,7.0,1.0,0.0,0.0,1.0,0.0
6872,7.0,1.0,0.0,1.0,1.0,0.0
6873,2.0,0.7797356828193832,0.48751835535976507,0.540381791483113,0.4552129221732746,0.3377386196769457
6874,3.0,0.5125,0.1625,0.2625,0.1875,0.175
6875,4.0,0.5066666666666667,0.17333333333333334,0.28,0.2,0.18666666666666668
6876,5.0,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091
6877,6.0,1.0,0.5,1.0,1.0,0.5
6878,7.0,1.0,1.0,1.0,1.0,0.0
6879,7.0,1.0,0.0,1.0,1.0,1.0
6880,6.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0
6881,7.0,0.5,0.0,0.0,0.0,0.0
6882,8.0,0.0,0.0,0.0,0.0,0.0
6883,8.0,1.0,0.0,0.0,0.0,0.0
6884,7.0,0.0,0.0,0.0,0.0,0.0
6885,8.0,0.0,0.0,0.0,0.0,0.0
6886,9.0,0.0,0.0,0.0,0.0,0.0
6887,9.0,0.0,0.0,0.0,0.0,0.0
6888,8.0,0.0,0.0,0.0,0.0,0.0
6889,7.0,0.25,0.0,0.25,0.0,0.0
6890,8.0,0.0,0.0,0.0,0.0,0.0
6891,8.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
6892,9.0,0.0,0.0,0.0,0.0,0.0
6893,10.0,0.0,0.0,0.0,0.0,0.0
6894,10.0,0.0,0.0,0.0,0.0,0.0
6895,9.0,1.0,0.0,1.0,0.0,0.0
6896,5.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
6897,6.0,1.0,0.25,0.25,0.25,0.25
6898,7.0,1.0,0.0,0.0,0.0,0.0
6899,7.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
6900,8.0,1.0,0.0,0.0,0.0,0.0
6901,8.0,1.0,0.0,1.0,1.0,1.0
6902,8.0,1.0,1.0,0.0,0.0,0.0
6903,6.0,1.0,1.0,1.0,1.0,1.0
6904,6.0,1.0,0.0,1.0,0.0,0.0
6905,5.0,0.4375,0.25,0.0625,0.125,0.0625
6906,6.0,0.0,0.0,0.0,0.0,0.0
6907,6.0,0.0,0.0,0.0,0.0,0.0
6908,6.0,0.0,0.0,0.0,0.0,0.0
6909,6.0,1.0,0.0,0.0,0.0,0.0
6910,6.0,0.5,0.5,0.0,0.0,0.0
6911,7.0,0.0,0.0,0.0,0.0,0.0
6912,7.0,1.0,1.0,0.0,0.0,0.0
6913,6.0,0.0,0.5,0.0,0.0,0.0
6914,7.0,0.0,1.0,0.0,0.0,0.0
6915,7.0,0.0,0.0,0.0,0.0,0.0
6916,6.0,0.5,0.0,0.0,0.5,0.0
6917,7.0,0.0,0.0,0.0,0.0,0.0
6918,7.0,1.0,0.0,0.0,1.0,0.0
6919,6.0,1.0,0.5,0.5,0.5,0.5
6920,7.0,1.0,0.0,0.0,0.0,0.0
6921,7.0,1.0,1.0,1.0,1.0,1.0
6922,6.0,1.0,0.5,0.0,0.0,0.0
6923,7.0,1.0,1.0,0.0,0.0,0.0
6924,7.0,1.0,0.0,0.0,0.0,0.0
6925,6.0,0.0,0.0,0.0,0.0,0.0
6926,7.0,0.0,0.0,0.0,0.0,0.0
6927,7.0,0.0,0.0,0.0,0.0,0.0
6928,5.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857
6929,6.0,0.5,0.5,0.5,0.5,0.5
6930,7.0,0.0,0.0,0.0,0.0,0.0
6931,7.0,1.0,1.0,1.0,1.0,1.0
6932,6.0,0.0,0.0,0.0,0.0,0.0
6933,7.0,0.0,0.0,0.0,0.0,0.0
6934,7.0,0.0,0.0,0.0,0.0,0.0
6935,6.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
6936,7.0,1.0,0.0,1.0,1.0,1.0
6937,7.0,0.5,0.0,0.0,0.0,0.0
6938,8.0,1.0,0.0,0.0,0.0,0.0
6939,8.0,0.0,0.0,0.0,0.0,0.0
6940,5.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334
6941,6.0,0.75,0.75,0.75,0.5,1.0
6942,7.0,1.0,1.0,1.0,1.0,1.0
6943,7.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
6944,8.0,0.5,0.5,0.5,0.0,1.0
6945,9.0,0.0,0.0,0.0,0.0,1.0
6946,9.0,1.0,1.0,1.0,0.0,1.0
6947,8.0,1.0,1.0,1.0,1.0,1.0
6948,6.0,0.5,0.5,0.5,0.5,0.5
6949,7.0,0.0,0.0,0.0,0.0,0.0
6950,7.0,1.0,1.0,1.0,1.0,1.0
6951,5.0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0
6952,6.0,0.0,0.0,0.0,0.0,0.0
6953,6.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0
6954,7.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
6955,8.0,1.0,0.0,1.0,0.0,0.0
6956,8.0,0.5,0.0,0.5,0.0,0.0
6957,9.0,1.0,0.0,1.0,0.0,0.0
6958,9.0,0.0,0.0,0.0,0.0,0.0
6959,8.0,0.0,0.0,0.0,0.0,0.0
6960,9.0,0.0,0.0,0.0,0.0,0.0
6961,9.0,0.0,0.0,0.0,0.0,0.0
6962,9.0,0.0,0.0,0.0,0.0,0.0
6963,7.0,1.0,0.0,0.0,0.0,0.0
6964,6.0,0.0,0.0,0.0,0.0,0.0
6965,7.0,0.0,0.0,0.0,0.0,0.0
6966,7.0,0.0,0.0,0.0,0.0,0.0
6967,7.0,0.0,0.0,0.0,0.0,0.0
6968,5.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285
6969,6.0,0.5,0.0,0.5,0.0,0.25
6970,7.0,1.0,0.0,0.0,0.0,1.0
6971,7.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
6972,8.0,0.0,0.0,1.0,0.0,0.0
6973,8.0,0.5,0.0,0.5,0.0,0.0
6974,9.0,1.0,0.0,0.0,0.0,0.0
6975,9.0,0.0,0.0,1.0,0.0,0.0
6976,6.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
6977,7.0,1.0,0.0,0.0,0.0,0.0
6978,7.0,0.5,0.0,0.0,0.5,0.0
6979,8.0,0.0,0.0,0.0,0.0,0.0
6980,8.0,1.0,0.0,0.0,1.0,0.0
6981,5.0,0.6363636363636364,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.18181818181818182
6982,6.0,0.5,0.0,0.5,0.5,0.3333333333333333
6983,7.0,0.5,0.0,0.5,0.5,0.5
6984,8.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
6985,9.0,0.0,0.0,0.0,0.0,0.0
6986,9.0,0.5,0.0,0.5,0.5,0.5
6987,10.0,1.0,0.0,1.0,1.0,0.0
6988,10.0,0.0,0.0,0.0,0.0,1.0
6989,8.0,1.0,0.0,1.0,1.0,1.0
6990,7.0,0.5,0.0,0.5,0.5,0.0
6991,8.0,1.0,0.0,1.0,1.0,0.0
6992,8.0,0.0,0.0,0.0,0.0,0.0
6993,6.0,0.8,0.2,0.2,0.0,0.0
6994,7.0,1.0,1.0,1.0,0.0,0.0
6995,7.0,1.0,0.0,0.0,0.0,0.0
6996,8.0,1.0,0.0,0.0,0.0,0.0
6997,8.0,1.0,0.0,0.0,0.0,0.0
6998,7.0,0.5,0.0,0.0,0.0,0.0
6999,8.0,1.0,0.0,0.0,0.0,0.0
7000,8.0,0.0,0.0,0.0,0.0,0.0
7001,4.0,0.6,0.0,0.0,0.0,0.0
7002,5.0,0.5,0.0,0.0,0.0,0.0
7003,6.0,0.0,0.0,0.0,0.0,0.0
7004,6.0,1.0,0.0,0.0,0.0,0.0
7005,5.0,0.6666666666666666,0.0,0.0,0.0,0.0
7006,6.0,0.5,0.0,0.0,0.0,0.0
7007,7.0,1.0,0.0,0.0,0.0,0.0
7008,7.0,0.0,0.0,0.0,0.0,0.0
7009,6.0,1.0,0.0,0.0,0.0,0.0
7010,3.0,0.8857142857142857,0.5714285714285714,0.6857142857142857,0.5142857142857142,0.4857142857142857
7011,4.0,1.0,0.0,0.0,0.0,0.0
7012,4.0,0.0,0.0,0.0,0.0,0.0
7013,4.0,1.0,0.0,0.0,1.0,1.0
7014,4.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0
7015,5.0,1.0,1.0,1.0,0.0,0.0
7016,5.0,1.0,0.5,0.5,0.0,0.0
7017,6.0,1.0,1.0,1.0,0.0,0.0
7018,6.0,1.0,0.0,0.0,0.0,0.0
7019,4.0,0.8,0.6,0.6,0.6,0.6
7020,5.0,1.0,1.0,1.0,1.0,1.0
7021,5.0,0.0,0.0,0.0,0.0,0.0
7022,5.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
7023,6.0,1.0,1.0,1.0,1.0,1.0
7024,6.0,1.0,0.5,0.5,0.5,0.5
7025,7.0,1.0,0.0,0.0,0.0,0.0
7026,7.0,1.0,1.0,1.0,1.0,1.0
7027,4.0,1.0,0.5,1.0,1.0,1.0
7028,5.0,1.0,1.0,1.0,1.0,1.0
7029,5.0,1.0,0.0,1.0,1.0,1.0
7030,5.0,1.0,0.5,1.0,1.0,1.0
7031,6.0,1.0,0.0,1.0,1.0,1.0
7032,6.0,1.0,1.0,1.0,1.0,1.0
7033,4.0,1.0,1.0,1.0,1.0,1.0
7034,4.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.3333333333333333
7035,5.0,1.0,1.0,1.0,1.0,1.0
7036,5.0,0.875,0.625,0.625,0.5,0.25
7037,6.0,1.0,0.5,0.6666666666666666,0.5,0.16666666666666666
7038,7.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
7039,8.0,1.0,1.0,1.0,1.0,0.5
7040,9.0,1.0,1.0,1.0,1.0,0.0
7041,9.0,1.0,1.0,1.0,1.0,1.0
7042,8.0,1.0,0.0,0.0,0.0,0.0
7043,7.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
7044,8.0,1.0,0.0,1.0,0.0,0.0
7045,8.0,1.0,1.0,1.0,1.0,0.0
7046,8.0,1.0,0.0,0.0,0.0,0.0
7047,6.0,0.5,1.0,0.5,0.5,0.5
7048,7.0,1.0,1.0,1.0,1.0,1.0
7049,7.0,0.0,1.0,0.0,0.0,0.0
7050,4.0,0.5,0.5,0.5,0.5,0.5
7051,5.0,1.0,1.0,1.0,1.0,1.0
7052,5.0,0.0,0.0,0.0,0.0,0.0
7053,4.0,1.0,0.625,0.875,0.375,0.5
7054,5.0,1.0,0.0,1.0,0.0,1.0
7055,5.0,1.0,1.0,1.0,0.0,0.0
7056,5.0,1.0,0.6666666666666666,0.8333333333333334,0.5,0.5
7057,6.0,1.0,0.0,1.0,0.0,0.0
7058,6.0,1.0,1.0,1.0,0.0,0.0
7059,6.0,1.0,1.0,1.0,1.0,1.0
7060,6.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
7061,7.0,1.0,0.0,0.0,0.0,0.0
7062,7.0,1.0,1.0,1.0,1.0,1.0
7063,7.0,1.0,1.0,1.0,1.0,1.0
7064,3.0,0.88,0.72,0.7,0.66,0.5
7065,4.0,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.14285714285714285
7066,5.0,1.0,0.0,1.0,0.5,0.5
7067,6.0,1.0,0.0,1.0,0.0,0.0
7068,6.0,1.0,0.0,1.0,1.0,1.0
7069,5.0,1.0,1.0,1.0,1.0,0.0
7070,5.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
7071,6.0,0.5,0.5,0.5,0.0,0.0
7072,7.0,0.0,0.0,0.0,0.0,0.0
7073,7.0,1.0,1.0,1.0,0.0,0.0
7074,6.0,1.0,0.0,0.0,0.0,0.0
7075,5.0,1.0,1.0,1.0,1.0,0.0
7076,4.0,0.9,0.5,0.7,0.6,0.5
7077,5.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0
7078,6.0,1.0,1.0,1.0,1.0,1.0
7079,6.0,1.0,0.0,1.0,0.5,1.0
7080,7.0,1.0,0.0,1.0,0.0,1.0
7081,7.0,1.0,0.0,1.0,1.0,1.0
7082,5.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666
7083,6.0,1.0,1.0,1.0,1.0,1.0
7084,6.0,1.0,1.0,0.5,1.0,0.5
7085,7.0,1.0,1.0,1.0,1.0,0.0
7086,7.0,1.0,1.0,0.0,1.0,1.0
7087,5.0,0.75,0.25,0.5,0.25,0.0
7088,6.0,0.0,0.0,1.0,0.0,0.0
7089,6.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
7090,7.0,1.0,0.5,0.5,0.5,0.0
7091,8.0,1.0,1.0,1.0,1.0,0.0
7092,8.0,1.0,0.0,0.0,0.0,0.0
7093,7.0,1.0,0.0,0.0,0.0,0.0
7094,4.0,1.0,0.8947368421052632,0.7368421052631579,0.8421052631578947,0.6842105263157895
7095,5.0,1.0,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.6470588235294118
7096,6.0,1.0,1.0,1.0,0.0,0.0
7097,6.0,1.0,1.0,1.0,1.0,1.0
7098,6.0,1.0,0.5,0.0,0.0,0.0
7099,7.0,1.0,1.0,0.0,0.0,0.0
7100,7.0,1.0,0.0,0.0,0.0,0.0
7101,6.0,1.0,1.0,1.0,1.0,1.0
7102,6.0,1.0,1.0,1.0,1.0,1.0
7103,6.0,1.0,0.0,0.0,1.0,0.0
7104,6.0,1.0,1.0,1.0,1.0,0.6666666666666666
7105,7.0,1.0,1.0,1.0,1.0,0.5
7106,8.0,1.0,1.0,1.0,1.0,1.0
7107,8.0,1.0,1.0,1.0,1.0,0.0
7108,7.0,1.0,1.0,1.0,1.0,1.0
7109,6.0,1.0,1.0,0.75,1.0,0.75
7110,7.0,1.0,1.0,0.5,1.0,1.0
7111,8.0,1.0,1.0,0.0,1.0,1.0
7112,8.0,1.0,1.0,1.0,1.0,1.0
7113,7.0,1.0,1.0,1.0,1.0,0.0
7114,7.0,1.0,1.0,1.0,1.0,1.0
7115,6.0,1.0,1.0,1.0,1.0,1.0
7116,6.0,1.0,1.0,1.0,1.0,1.0
7117,7.0,1.0,1.0,1.0,1.0,1.0
7118,7.0,1.0,1.0,1.0,1.0,1.0
7119,5.0,1.0,1.0,0.5,1.0,1.0
7120,6.0,1.0,1.0,0.0,1.0,1.0
7121,6.0,1.0,1.0,1.0,1.0,1.0
7122,4.0,0.9411764705882353,0.7352941176470589,0.7058823529411765,0.6764705882352942,0.5294117647058824
7123,5.0,0.8571428571428571,0.5,0.7142857142857143,0.5,0.2857142857142857
7124,6.0,1.0,0.0,0.0,0.5,0.0
7125,7.0,1.0,0.0,0.0,1.0,0.0
7126,7.0,1.0,0.0,0.0,0.0,0.0
7127,6.0,0.8181818181818182,0.5454545454545454,0.8181818181818182,0.5454545454545454,0.2727272727272727
7128,7.0,0.8,0.6,0.9,0.6,0.3
7129,8.0,1.0,1.0,1.0,1.0,0.0
7130,8.0,0.75,0.5,0.75,0.75,0.25
7131,9.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
7132,10.0,0.5,0.5,0.5,1.0,0.5
7133,11.0,1.0,1.0,1.0,1.0,1.0
7134,11.0,0.0,0.0,0.0,1.0,0.0
7135,10.0,1.0,1.0,1.0,1.0,0.0
7136,9.0,1.0,0.0,1.0,0.0,0.0
7137,8.0,1.0,0.5,1.0,1.0,0.5
7138,9.0,1.0,1.0,1.0,1.0,0.0
7139,9.0,1.0,0.0,1.0,1.0,1.0
