node,depth,gpt-4-1106-preview,gpt-4-0125-preview,gpt-4-0314,qwen1.5-72b-chat,gpt-4-0613,mistral-medium,claude-1,gemini-pro-dev-api,claude-2.0,mixtral-8x7b-instruct-v0.1,gemini-pro,claude-2.1,pplx-70b-online,yi-34b-chat,llama-2-70b-chat,claude-instant-1,gpt-3.5-turbo-0613,wizardlm-70b,starling-lm-7b-alpha,gpt-3.5-turbo-0125,gpt-3.5-turbo-0314,nous-hermes-2-mixtral-8x7b-dpo,vicuna-33b,tulu-2-dpo-70b,dolphin-2.2.1-mistral-7b,solar-10.7b-instruct-v1.0,deepseek-llm-67b-chat,qwen1.5-7b-chat,llama2-70b-steerlm-chat,mistral-7b-instruct-v0.2,openhermes-2.5-mistral-7b,openchat-3.5,codellama-34b-instruct,llama-2-13b-chat,pplx-7b-online,llama-2-7b-chat,wizardlm-13b,gpt-3.5-turbo-1106,openchat-3.5-0106,zephyr-7b-beta,mpt-30b-chat,qwen1.5-4b-chat,guanaco-33b,qwen-14b-chat,stripedhyena-nous-7b,vicuna-13b,palm-2,zephyr-7b-alpha,falcon-180b-chat,mistral-7b-instruct,vicuna-7b,koala-13b,chatglm3-6b,gpt4all-13b-snoozy,mpt-7b-chat,RWKV-4-Raven-14B,chatglm2-6b,oasst-pythia-12b,alpaca-13b,fastchat-t5-3b,chatglm-6b,stablelm-tuned-alpha-7b,dolly-v2-12b,llama-13b
259,5,1615.3341634783264,1114.0,1114.0,,1467.6983776623078,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,815.5373201884847,867.0734501617684,1013.6870845995802,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1075.5880021354392,1114.0,1114.0,943.0816017740926,1114.0,,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,,,
260,5,6329.183777183495,1114.0,1114.0,,1114.0,-1069.6317605988197,-1069.6310969344645,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,2570.1226172137635,-1190.0435368639883,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
261,5,1205.09107971485,1100.3224443755375,1343.6162517403582,1100.3224443755375,1279.2902840442594,1244.3406103922102,1287.1092671999118,1106.7381964011715,1151.023495994788,1114.0,1100.3224443755375,1068.9979738973084,1100.3224443755375,1066.448741304539,1041.630781048543,1100.1173486690045,1100.0356117742867,1100.3224443755375,1100.3224443755375,1226.0404407925557,1100.3224443755375,1100.3224443755375,1132.922538903082,1100.3224443755375,1100.3224443755375,1100.3224443755375,,1100.3224443755375,1100.3224443755375,,1100.3224443755375,1102.089699103999,1100.3224443755375,1065.366549084624,1105.3109333908342,1100.3224443755375,1105.235511129068,1066.4742641408334,1100.3224443755375,1014.1544542479979,1100.3224443755375,,1100.3224443755375,1100.3224443755375,1100.3224443755375,971.4248889834348,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,671.6077205526082,,1100.3224443755375,1100.3224443755375,1123.562076875084,1100.3224443755375,1139.1481447135443,1100.3224443755375,776.6066896650774,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375
262,5,1264.5003752288517,1089.1819360064794,1194.0999209712068,1089.1819360064794,1233.735728113714,1152.2897713318073,1133.6709515087168,1106.9821091499741,1115.942640605522,1114.0,1089.1819360064794,1024.8982188574146,1089.1819360064794,1180.1107843327657,1129.7424723267782,1041.1682529323502,1167.9099299265677,1293.3767361466203,1089.1819360064794,1089.1819360064794,1089.1819360064794,,1109.7299280071304,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,,1089.1819360064794,1055.2064141736068,1209.4642261686354,1018.5828453721166,1029.4734609856723,959.6863505298156,1089.1819360064794,920.815857076901,,991.8744596915766,704.6325699179077,,1157.7159242697574,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,,,1089.1819360064794,1089.1819360064794,1091.3136405232735,1089.1819360064794,1089.1819360064794,1089.1819360064794,917.8067680197823,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794
263,5,1149.3974292313112,1114.0,1114.0,1114.0,1175.8417280019562,1114.0,1114.0,1114.0,970.4754187915796,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1160.285423975153,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,
264,5,2398.7969514148017,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,-170.79695141480192,1114.0,,1114.0,1114.0,,,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,
265,5,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,2398.7969514148017,1114.0,-170.79695141480192,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
266,5,1114.0,1114.0,1114.0,,870.811577823499,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1085.157370213805,1114.0,1114.0,,1114.0,,1386.031051962696,1114.0,,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,
267,5,1853.6589279075915,1114.0,1114.0,1114.0,1697.880856357939,1114.0,1114.0,1114.0,1749.0350667299867,1114.0,1114.0,1679.1055773901412,1114.0,1114.0,1114.0,1114.0,1577.007072059122,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,,1114.0,1114.0,-1872.6875004447716,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0
268,5,1225.1663325535887,1110.1566482295682,1050.5967688907199,1110.1566482295682,1056.3578844485232,1076.5807204195423,1110.1566482295682,1110.1566482295682,1042.6753032360107,1114.0,1110.1566482295682,1202.5944679064278,1110.1566482295682,1110.1566482295682,1108.4203658858619,1110.1566482295682,1183.3857340023926,1110.1566482295682,1110.1566482295682,1110.1566482295682,1110.1566482295682,1110.1566482295682,1089.5282572312733,1110.1566482295682,,1110.1566482295682,,,1110.1566482295682,,1110.1566482295682,1041.8234940579837,1110.1566482295682,1110.1566482295682,1110.1566482295682,1110.1566482295682,1110.1566482295682,1110.1566482295682,1110.1566482295682,1110.1566482295682,1110.1566482295682,,,1110.1566482295682,1110.1566482295682,1130.750450122494,1110.1566482295682,1110.1566482295682,,,1110.1566482295682,1110.1566482295682,1110.1566482295682,,1110.1566482295682,1110.1566482295682,,1110.1566482295682,1110.1566482295682,1110.1566482295682,1110.1566482295682,,1110.1566482295682,
269,5,1437.543893813909,1147.57568352327,1331.9582167181102,1147.57568352327,1213.3752604870178,1147.57568352327,993.4737646838754,1147.57568352327,1147.57568352327,1114.0,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,1110.472843958165,1091.5387118599092,1167.2618224479024,1147.57568352327,1147.57568352327,1147.57568352327,1037.1612660712517,,1232.4336817248923,1147.57568352327,1147.57568352327,,1147.57568352327,,1147.57568352327,,1147.57568352327,1147.57568352327,1147.57568352327,1011.6043745449361,1147.57568352327,1147.57568352327,1147.57568352327,1224.6400366640005,,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,,1091.3994046670073,1009.1962916848054,1147.57568352327,,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,1147.57568352327,
270,5,955.3772144093211,1247.2751417404982,994.7910710066369,1247.2751417404982,1064.8853719669466,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,1114.0,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,955.8018703115424,1247.2751417404982,1025.8081732863973,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,,688.3045093747949,1247.2751417404982,1247.2751417404982,,1247.2751417404982,,1247.2751417404982,,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,,938.3039077935513,1247.2751417404982,,1247.2751417404982,1247.2751417404982,1247.2751417404982,888.0781295337345,1247.2751417404982,1247.2751417404982,,1247.2751417404982,1247.2751417404982,746.4756150792778,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,4348.200696383269,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,1247.2751417404982,
271,5,1114.0,1114.0,1114.0,,1018.5757477603685,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,,,1114.0,1114.0,,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1209.4242522396316,1114.0,,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0
272,5,1281.1943571459967,1040.423693404508,984.2529201063724,1040.423693404508,1087.9701490813761,1148.7571541404825,979.5894319040748,1040.423693404508,973.7562436647905,1114.0,1040.423693404508,1088.7505283128373,1040.423693404508,1040.423693404508,1168.4583568811736,1060.6303354420677,1080.2973118894733,1079.9923068191704,1040.423693404508,1040.423693404508,1040.423693404508,,1043.5118556233433,1172.2445081834776,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508,884.2135230244364,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508,964.3024872481142,948.0783991996834,1040.423693404508,1222.872265022131,1040.423693404508,,1040.423693404508,1040.423693404508,1040.423693404508,986.2749498039591,1029.535434015765,1040.423693404508,,1040.423693404508,941.4683621497018,955.4073028045243,1040.423693404508,1040.423693404508,1040.423693404508,734.1867658407315,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508,1040.423693404508
273,5,1284.9685637576233,1140.4462781674813,1206.8385027920529,1140.4462781674813,1119.4037050966924,1156.1012468949,1140.4462781674813,1139.4092633149662,1182.9287118028963,1114.0,1220.8080836937395,1156.0635155997163,1140.4462781674813,1140.4462781674813,1121.9066086788953,1125.9250933707312,1162.5736350487184,1176.0431151171204,1169.638793191424,1291.4692578604006,1140.4462781674813,1140.4462781674813,1224.2930004017667,1140.4462781674813,1140.4462781674813,1140.4462781674813,1121.161086858139,1140.4462781674813,1140.4462781674813,1140.4462781674813,1135.1607401567103,1096.5447726984348,1153.6172246106412,1098.384229274375,1140.4462781674813,1180.1603820847085,1109.3026381711059,1140.3384590009014,1140.4462781674813,1022.4390204476609,1140.4462781674813,,1140.4462781674813,1209.8406170986416,1137.6200568319337,1218.754483612889,1131.0035308926003,1140.4462781674813,1140.4462781674813,1134.246950943543,1122.4400817893156,1053.0288003709702,1201.0765901993925,1140.4462781674813,986.1502098714222,1140.4462781674813,1140.4462781674813,1034.1872802658336,1064.8827851390008,1212.5735568158323,1050.5246266349077,1011.5956281411679,1140.4462781674813,1140.4462781674813
274,5,1157.7767724525477,998.9654837757232,1021.4836358347039,,999.0578434894436,998.9654837757232,953.8123037322052,866.2639772182661,998.9654837757232,1114.0,998.9654837757232,920.2905245963566,998.9654837757232,998.9654837757232,1214.5820462328218,981.2800502675459,1121.258011444911,998.9654837757232,998.9654837757232,998.9654837757232,998.9654837757232,,998.9654837757232,998.9654837757232,998.9654837757232,998.9654837757232,998.9654837757232,,998.9654837757232,,998.9654837757232,998.9654837757232,998.9654837757232,998.9654837757232,998.9654837757232,638.8151562641535,998.9654837757232,998.9654837757232,,998.9654837757232,998.9654837757232,998.9654837757232,998.9654837757232,,998.9654837757232,998.9654837757232,998.9654837757232,,998.9654837757232,998.9654837757232,998.9654837757232,998.9654837757232,998.9654837757232,,,,,998.9654837757232,998.9654837757232,998.9654837757232,998.9654837757232,,998.9654837757232,998.9654837757232
275,5,1114.0,1114.0,1114.0,,1114.0,1114.0,1006.082007703635,1114.0,1114.0,1114.0,,1006.0818564871782,1114.0,1114.0,1114.0,1114.0,1126.493909030645,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1317.3422267785418,,,1114.0,,,1114.0,,1114.0,1114.0,,,,1114.0,1114.0,1114.0,,,,,1114.0,,1114.0,,1114.0,,1114.0
276,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,,,1114.0,1114.0
277,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
278,5,2357.2139764693397,2357.2139764693397,2357.2139764693397,,5055.716482268419,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,1114.0,,2357.2139764693397,2357.2139764693397,2357.2139764693397,1181.7566976930289,4483.659262161267,1150.991239061105,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,,2357.2139764693397,2357.2139764693397,,2357.2139764693397,1157.1601776329558,2357.2139764693397,2357.2139764693397,2357.2139764693397,,2357.2139764693397,2357.2139764693397,,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,,,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,2357.2139764693397,,2357.2139764693397,,,2357.2139764693397,,2357.2139764693397,
279,5,1114.0,,1114.0,,2398.7969514148017,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,-170.79695141480192,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,,,1114.0,1114.0,,1114.0,,,,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,
280,5,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-170.79695141480192,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,,,,,1114.0,,,,1114.0,,,1114.0,,,1114.0,,1114.0,,1114.0,1114.0
281,5,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,1114.0,-170.7969514148017,-170.7969514148017,-170.7969514148017,,-170.7969514148017,-170.7969514148017,-1455.5939028296036,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,-170.7969514148017,-170.7969514148017,,,,-170.7969514148017,-170.7969514148017,,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,-170.7969514148017,,-170.7969514148017,,,-170.7969514148017,-170.7969514148017,,-170.7969514148017,-170.7969514148017,,,,-170.7969514148017,-170.7969514148017,-170.7969514148017,,-170.7969514148017,,,-170.7969514148017,,-170.7969514148017,-170.7969514148017,,-170.7969514148017,-170.7969514148017
282,5,1114.0,1114.0,1114.0,1114.0,-1379.5115294845568,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,3607.511529484557,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,,
283,5,1053.7940063806818,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1174.2059936193182,1114.0,1114.0,,,1114.0,,,,,1114.0,,,,,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,,1114.0,,,,,,1114.0,,,1114.0
284,5,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,
285,5,999.4908125710335,1114.0,999.4908125710335,,923.1516525803767,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,1114.0,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,,,,,999.4908125710335,,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,923.15119367716,923.151216597631,,999.4908125710335,,,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,999.4908125710335,,,,999.4908125710335,999.4908125710335,999.4908125710335,,,,999.4908125710335,,999.4908125710335,999.4908125710335,999.4908125710335,,,
286,5,1114.0,1114.0,816.6107348211947,,895.3530294897048,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,4470.139114536145,1114.0,1114.0,636.6844608694986,646.9243273505112,797.0583029685627,803.4344391086593,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1013.1190883383978,1114.0,1114.0,903.780060888426,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,351.91479333546306,918.9816482934341,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,
287,5,2857.400038378033,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,2857.3994043469484,1114.0,1114.0,1114.0,-629.4002060605544,-629.3992366644247,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
288,6,1111.1787408402267,1043.9126434621862,1227.9580540478378,1043.9126434621862,1184.3196029239791,1046.936953686784,1043.9126434621862,1043.9126434621862,1043.9126434621862,1114.0,1043.9126434621862,1111.219629209296,964.633486911898,1043.9126434621862,924.3527502397856,1041.9125801682978,972.9947348541821,1043.9126434621862,1159.684796258895,1043.9126434621862,1043.9126434621862,,1041.1273712801285,1043.9126434621862,,1043.9126434621862,,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1033.3181277372362,1043.9126434621862,858.7961591636748,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,964.341321438253,1082.5246097709962,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1132.2433019742673,1043.9126434621862,1043.9126434621862,930.5544015623982,1043.9126434621862,,964.7430252755823,1011.4132219000057,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862
289,6,1260.7866553319059,1071.504634556372,1111.81321077751,,1139.7867390919075,1071.504634556372,1136.31020385809,1071.504634556372,1021.4993135198566,1114.0,1071.504634556372,1181.1941966545905,1071.504634556372,1071.504634556372,950.9187588917638,1053.3062901696749,931.9258795596166,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,,1071.504634556372,,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,885.0097322651754,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,,,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,,,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,,1071.504634556372,1071.504634556372
290,6,1276.5816310043735,1114.0,1155.525009390162,1114.0,1077.0276200444719,1232.7568790490386,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,913.5433499795324,1229.0221847463322,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,913.5433257860892,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
291,6,3497.238793464342,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,1114.0,2702.825861096639,3497.2387898255733,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,,,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,,2702.825861096639,2702.825861096639,,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,,2702.825861096639,2702.825861096639,,2702.825861096639,2702.825861096639,,2702.825861096639,,,,2702.825861096639,,2702.825861096639,,,,,,2702.825861096639,2702.825861096639,2702.825861096639,2702.825861096639,,2702.825861096639,
292,6,1366.6339170940298,1114.0,1114.0,,1114.0,934.9614595659215,1114.0,1114.0,1114.0,1114.0,1114.0,1028.5947388213522,1114.0,1114.0,1114.0,1114.0,1125.8098845186964,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0
293,6,2072.1945537977135,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2072.194869414322,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,-802.389423212036,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,
294,6,2088.526184325977,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,2208.9384680705607,1114.0,1114.0,1114.0,1114.0,-955.464652396447,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0
295,6,2206.9400422507674,1114.0,1114.0,,2175.164018615823,1114.0,2202.0111498705555,1114.0,1114.0,1114.0,1114.0,2025.4485673355196,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-960.360544810665,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,-965.2032332620083,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0
296,6,1209.4242522396316,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1018.5757477603685,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,
297,6,1114.0,,1114.0,,1084.4201741711918,1114.0,1173.159646816035,,1114.0,1114.0,1114.0,1084.4201790127731,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,,1114.0,,,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0
