node,chatgpt-4o-latest,llama-3.1-405b-instruct,gpt-4o-2024-05-13,gemini-1.5-pro-exp-0801,claude-3-5-sonnet-20240620,gpt-4o-mini-2024-07-18,llama-3.1-70b-instruct,gpt-4-turbo-2024-04-09,athene-70b-0725,gpt-4o-2024-08-06,gemini-1.5-pro-api-0514,mistral-large-2407,llama-3-70b-instruct,yi-large-preview,gpt-4-1106-preview,gpt-4-0125-preview,deepseek-coder-v2-0724,gemma-2-9b-it-simpo,deepseek-v2-api-0628,glm-4-0520,claude-3-opus-20240229,yi-large,reka-core-20240722,gemini-1.5-flash-api-0514,gemma-2-27b-it,qwen2-72b-instruct,yi-1.5-34b-chat,dbrx-next,eureka-chatbot,deepseek-coder-v2,nemotron-4-340b-instruct,claude-3-sonnet-20240229,reka-core-20240501,llama-3-8b-instruct,gpt-4-0613,command-r-plus,reka-flash-20240722,llama-3.1-8b-instruct,gemma-2-9b-it,claude-3-haiku-20240307,mistral-large-2402,command-r,reka-flash-preview-20240611,phi-3-medium-4k-instruct,mixtral-8x22b-instruct-v0.1,mixtral-8x7b-instruct-v0.1,phi-3-small-8k-instruct,gpt-3.5-turbo-0125,gemma-2-2b-it,phi-3-mini-4k-instruct,phi-3-mini-4k-instruct-june-2024,codestral-2405,gemma-1.1-7b-it,dbrx-instruct-preview,snowflake-arctic-instruct
543,1134.8376965559012,1000.0,1000.0,857.5083521153558,1000.0,1000.0,1069.0223389037185,909.6737054112655,1000.0,1139.475974333268,1000.0,1000.0,948.1080763310935,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,862.6707171575658,1078.703139191832,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,,,1000.0,1000.0,1000.0,,,,
544,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,,,,1000.0,,1000.0,,,,
545,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,,,,1000.0,,1000.0,,,,
546,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,,,,1000.0,,1000.0,,,,
547,995.1438227740656,1000.0,895.9912834129852,1212.873610399964,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,895.9912834129852,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,,,,,1000.0,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,,,1000.0,1000.0,1000.0,,1000.0,1000.0,,,
549,1114.0,1114.0,1200.3873005622706,1114.0,1221.7065289752827,4788.894991380754,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1071.1635674396657,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,-2733.927818405895,1114.0,1114.0,1114.0,1135.7754300479432,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,
550,1114.0,1114.0,255.06895069547215,1114.0,255.0686186282701,3690.793864219078,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,255.06856645718312,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,
553,1212.46714404787,1179.7452291949348,1229.8806463631493,1250.9943508402134,1162.1779208413827,1174.8928947222987,1199.2936585489188,1196.948055909238,1195.4241837228026,1191.2816009740504,1193.725426178457,1187.4844023818407,1197.8471761599483,1086.1279859471306,1209.3159976812494,1068.184009012449,1093.0861627639174,1114.0,1096.1426749842467,1088.4776385188995,1148.9860026405297,1043.4763180140421,1113.4629531060782,1176.563437025181,1164.1576330958665,972.6303036417637,1077.4543188615148,1114.0,1114.0,1023.7758875271257,1080.903147953662,1101.0699145883418,991.4864858715498,1056.785623033866,1111.9394786666678,1161.187096571591,1096.7450003785268,1093.8510403240064,1098.1496583018202,1075.9678770310913,1131.781133221797,1108.9047353492742,1047.9589115235576,1015.9752463776842,1080.533622256507,1114.0,1114.0,1013.3049176004797,1025.7574337751807,1114.0,1003.1317490980982,1014.5629153711991,1114.0,1114.0,1114.0
554,1114.0,1190.0014887919883,1318.0747405888503,1114.0,1160.4147759533266,1170.8595315398481,1114.0,978.3657342753643,1114.0,1114.0,1140.6886397832295,1114.0,1070.17653926582,1147.1515438507122,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.1957232453483,1114.0,1044.868367479603,1114.0,1114.0,1114.0,,1114.0,1114.0,1070.6834727588887,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,962.5194424670206,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,
555,1000.0,1000.0,1000.0,1000.0,2284.7969514148017,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,1000.0,,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,-284.7969514148019,1000.0,1000.0,1000.0,,,,,1000.0,,,1000.0,,,,,
557,1114.0,1114.0,1368.3370372043153,1114.0,1125.2852606442807,1114.0,1114.0,1114.0,1114.0,1114.0,967.9869374624957,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,994.3907646889081,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,
558,1114.0,1114.0,1368.3370372043153,1114.0,1125.2852606442807,1114.0,1114.0,1114.0,1114.0,1114.0,967.9869374624957,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,994.3907646889081,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,
561,939.2169215033132,1271.979317048361,1114.0,1467.9126574658503,1013.2635770939519,1114.0,1106.241283534434,1146.4704057949868,1067.7757523727373,1430.7382447290374,1037.0242880265482,1449.3292253552509,1013.4420699197774,1114.0,1114.0,1114.0,1114.0,1114.0,1149.3269668253286,828.2281406587915,1114.0,1114.0,1114.0,1114.0,1179.145144737367,1114.0,1114.0,1114.0,1114.0,1114.0,992.5537038968289,1114.0,1114.0,1159.7967027113482,1114.0,1114.0,1114.0,1114.0,1024.9928187952282,1114.0,1114.0,1114.0,1056.9801624136103,1114.0,1114.0,1114.0,1114.0,1114.0,995.2741860952156,,950.3084310220333,1114.0,1114.0,,
565,1114.0,1032.7313677184861,1052.7669369455666,1114.0,1097.044351096974,1114.0,1114.0,1255.004770184397,1114.0,1130.8253998231344,1215.2661475969508,1231.2753314703523,1114.0,,1114.0,1114.0,1114.0,1114.0,1069.5000626376054,1114.0,1114.0,1114.0,1114.0,1114.0,1146.9819826389785,1114.0,1114.0,,1114.0,1018.5755190868163,1157.7877551482243,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,917.61129823034,1156.6290774221743,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,
566,1114.0,1114.0,1163.1912220512172,1114.0,1099.1599872893696,1114.0,1114.0,1114.0,1114.0,1114.0,1227.2224129257374,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,966.4263777336756,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,
569,1114.0,1114.0,1114.0,1114.0,-887.5428224003099,1114.0,1114.0,1114.0,1114.0,1114.0,-976.2830782471792,1114.0,5770.170644322851,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,10077.07867672704,1114.0,1114.0,1114.0,2549.7280199225715,1114.0,1114.0,,,1114.0,-4904.0473915652365,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,-3831.1040487597375,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,
571,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,,,,
574,1114.0,1114.0,1088.852353890854,1114.0,1164.7767162556904,1162.4148420372949,1114.0,1302.8015670089371,1114.0,1262.6692215227697,1198.6250864472086,1150.8126116742487,1187.5436062580293,1114.0,1114.0,1114.0,1114.0,,989.0643816407494,967.982364058532,1184.6239527224052,1114.0,1093.349932147109,1151.6882654804133,1226.0995114633686,933.4109320059049,1114.0,1114.0,1114.0,1032.988168402286,1114.0,1114.0,1114.0,1084.3421244579058,1114.0,1153.8983330710596,868.5401554627572,1114.0,1075.5158739924761,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0
579,1114.0,1114.0,483.0039711558436,1114.0,537.3122824664437,461.8465519130459,1114.0,4113.79264895624,1114.0,1114.0,569.13838123657,1114.0,391.53250667815325,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,411.82626484743025,1114.0,1114.0,382.3818546538007,1114.0,4113.7932897963165,1114.0,,1114.0,1114.0,1114.0,,1114.0,319.35852087593275,1114.0,1114.0,1114.0,1114.0,470.01372742022113,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0
580,1114.0,1114.0,1915.4746502947137,1114.0,2024.9265335993832,1775.0333914509192,1114.0,1114.0,1114.0,1114.0,1667.3795199667209,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,-1812.8140953116986,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,
581,1000.0,-728.5867195901244,1000.0,2641.491945938862,-537.7388885961598,1000.0,1000.0,2641.4924468018953,1000.0,1000.0,-658.150717858085,1000.0,2641.4919333036173,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
583,1000.0,-3661.1301436424465,1000.0,1000.0,181.12684577236428,1000.0,1000.0,3740.0011575021385,1000.0,1000.0,1000.0,1000.0,3740.002140367216,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,,,1000.0,1000.0,,1000.0,,1000.0,,
585,1000.0,-1410.1993003032535,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,3410.1993003032535,,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,,,,1000.0,,1000.0,,1000.0,,
586,1000.0,-1410.1993003032535,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,3410.1993003032535,,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,,,,1000.0,,1000.0,,1000.0,,
587,1000.0,1836.9204796334857,1443.6362185155153,1521.4497108828227,1373.567253792205,1000.0,1000.0,1000.0,1000.0,1000.0,1209.5023955045763,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1677.470332210993,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,-2290.3368571501633,1000.0,1000.0,1000.0,1000.0,,1227.7904666105628,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,,1000.0,,
588,1000.0,1833.372118445159,1426.091729991844,1540.0107690258565,1488.934352331984,1000.0,1000.0,1000.0,1000.0,1000.0,1222.9587926042923,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1682.9190332758428,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,-2437.368294446952,1000.0,1000.0,1000.0,1000.0,,1243.0814987719705,1000.0,1000.0,1000.0,1000.0,1000.0,,,,1000.0,1000.0,1000.0,1000.0,,1000.0,,
590,1162.6754938180738,946.3982270501314,1096.8675353129524,1273.8286393653855,1060.9501249421533,1114.0,1255.4957807207613,1114.0,1114.0,1194.926688654768,1232.4654231550094,1114.0,1114.0,1114.0,,1114.0,1114.0,,1167.4421821088015,,863.8015620481467,1114.0,1114.0,1114.0,1114.0,1110.113387843599,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,857.4132463631446,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1259.6217086170736,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,
591,1114.0,995.5612099680478,1335.4674869929856,1114.0,1047.9874275485315,1114.0,1114.0,1114.0,1114.0,1114.0,1331.8959675973806,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,977.5265814902093,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,995.5613264028453,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,
592,1114.0,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,
594,1327.3893210276556,1304.037138486738,1329.847013726361,1300.7791281263646,1207.1012557087497,1319.3592811445476,1228.8023553643848,1266.3411182920445,1277.588054688922,1276.8745390277343,1281.7871516879939,1250.3833062894269,1253.1552114940062,1181.354929549156,1300.8067518467817,1270.5885560370496,1227.231101606233,1219.724164122177,1140.6442769005077,1240.993846352772,1229.0072557016865,1207.0300882054148,1262.8715904075573,1276.9726053482968,1233.2601339253315,1219.8130657449447,1219.724164122177,1219.724164122177,1219.724164122177,1158.0858387075848,1222.5854511478105,1082.6587186987392,1133.843412851078,1281.8080697388605,1307.030165298578,1155.5687976428885,1211.898274104302,1117.1506146346694,1188.311275288871,1092.6865989922662,1198.091160535259,1170.3993398690309,1229.633505553656,1158.4896309437859,1177.5405057924877,1114.0,1219.724164122177,1088.783300470136,1159.2979017455855,1219.724164122177,1225.7057467917132,1219.724164122177,1219.724164122177,1219.724164122177,
595,1059.3392087539012,1190.0125870728605,1149.5387048165394,1101.102713331577,1048.936534154772,1290.1240010743552,1114.0,1114.0,1114.0,1114.0,1162.5734003907821,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1047.4931381130937,1114.0,1016.5508081806435,1114.0,1114.0,1114.0,1136.9099958019647,1334.1292753274295,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,855.4545011242108,1036.8387299612573,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1166.9964018966132,1114.0,1114.0,,1114.0,1114.0,
597,1114.0,1114.0,1158.369740732566,1114.0,1069.6302592674342,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,
600,1333.0189272176099,1220.3486765336165,1339.4553204122947,1283.1546337915177,1161.9549407099703,1281.2790085529687,1072.6323971190805,1245.65538156455,1297.6267021121305,1255.4095698955157,1245.170719320064,1281.1231518997652,1311.4069793132844,1106.0011587356084,1237.232723983843,1236.9172107372674,1194.4572315141331,,1087.5991353453921,1219.0184457614293,1220.7769513438764,1237.1033548041223,1289.742514013325,1236.914790315986,1213.7184056828596,1160.1311730190444,1194.4572315141331,,1194.4572315141331,1229.9654223071318,1138.8490441391182,1025.0683295257013,1194.4572315141331,1324.2434934821401,1315.2852722793732,1105.469286807845,1157.6335612660023,1035.7615050396419,1131.4126416802367,1051.0000135152318,1017.496412897299,1194.4572315141331,1190.5052448336412,1185.3480832115274,1194.4572315141331,1114.0,1194.4572315141331,1070.6712251587135,1112.1874522366,1194.4572315141331,1194.4572315141331,1194.4572315141331,1194.4572315141331,,
601,1000.0,1000.0,1571.5548740598983,1000.0,1000.0,2007.8301389509938,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2174.8529840300253,1753.4053301858198,-2672.0868928495156,1804.8850407273833,1000.0,,1000.0,1000.0,1825.8818476200959,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,-1512.8610974599387,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2046.5377747352188,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,,,
603,1114.0,1114.0,2398.7969514148017,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,
606,814.2498021857907,1312.642560620583,1114.0,1261.336714574597,851.7148884104001,1114.0,1114.0,1114.0,1114.0,1260.3623791336388,1030.0048709654568,1114.0,1095.186232680251,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1286.5025514292822,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,
607,1114.0,3781.2330241672375,1114.0,1114.0,-1648.7821056327798,1114.0,1114.0,1114.0,1114.0,1114.0,1209.549081465547,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,
612,1204.2595833974576,1230.1821650274544,1140.540481435013,1198.6304961502376,1114.1519581132661,1232.777832353493,1183.6810465677272,1185.2819946288369,1190.1102748058697,1149.717944538033,1150.8036954677577,1138.8259076815334,1241.604288723654,1180.5853624494778,1226.5630610612218,1096.928407635015,1198.279705644613,1142.1960569251803,1176.1243938384375,1165.9647150607943,1081.9912768208692,1153.1934732414684,1130.1349465433643,1135.0676890014884,1163.5813346989707,1134.7115357838493,1148.916149129919,1142.1960569251803,1142.1960569251803,1055.0660071668465,1124.911739411978,1072.198542960913,1169.2963240848305,1179.522820302641,1105.0505080885323,1174.970740996268,1117.8705463072306,1127.4058568889234,1152.5758793957853,1112.070758041797,1146.9334590026895,1149.7927016284011,1160.3612798222757,1101.8846961723204,1143.639709738852,1114.0,979.6088401309137,1105.9848690431586,1141.8060322038727,1142.1960569251803,1008.3827092300637,1142.1960569251803,1029.466991990539,1142.1960569251803,
613,1236.642274303993,1250.2991049620946,1141.2889011061993,1195.8437948595172,1139.014495966178,1284.5981852631537,1200.7545030763274,1177.4468266875692,1228.263908818024,1172.0730122734578,1179.8398126898724,1177.8934452266822,1279.9244122004884,1208.8829224678418,1197.994360890699,1175.788100844677,1232.8155791527806,1168.4731099926473,1169.870341908961,1188.6687293002778,1098.0677105854516,1165.5410366940914,1115.7180402103677,1194.1287970209378,1212.950868004215,1143.2518276114793,1129.153498267764,1168.4731099926473,1168.4731099926473,1116.9266070795256,1114.0527726300857,1104.80258034361,1134.5769507943044,1204.6761208202836,1143.340405470586,1194.564657120827,1155.3201048905862,1168.1473296296583,1178.296859345557,1169.1310896663567,1206.4008515634346,1180.7614571077002,1126.0925673546897,1099.8855421074204,1150.6366471389874,1114.0,1168.4731099926473,1156.4175282947876,1138.1665319963608,1168.4731099926473,996.8519659139143,1168.4731099926473,1168.4731099926473,1168.4731099926473,
614,1271.0372977073027,1313.2257550858085,1116.533351207524,1275.9610487843142,1088.4864003620871,1324.8631186304262,1177.0905803145283,1132.441635187789,1236.6395792151225,1152.4429420161296,1180.5541809132744,1227.543666145106,1350.4439013908866,1327.906647750712,1172.3336202366254,1172.3336202366254,1172.3336202366254,1172.3336202366254,1216.5545402198818,1172.3336202366254,1037.543867494606,1172.3336202366254,1189.1127513679655,1164.829147486335,1225.0338421141767,1047.7013842221259,1106.0248371161813,1172.3336202366254,1172.3336202366254,1095.2734236358715,1084.7601939614085,1073.1016853886047,1032.4274133054091,1186.8282974265517,1099.567204292894,1206.2721742453232,1172.3336202366254,1255.305404752321,1192.730821717275,1095.016141666534,1172.3336202366254,1172.3336202366254,1172.3336202366254,1172.3336202366254,1302.2644339065037,1114.0,1172.3336202366254,1172.3336202366254,1162.4630910593432,1172.3336202366254,969.6959481915661,1172.3336202366254,,,
615,1114.0,1114.0,1114.0,1114.0,1819.5463919925885,1114.0,1114.0,1114.0,1619.8563986761233,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1677.072491454045,1114.0,1114.0,1114.0,1114.0,1114.0,1734.2889667606244,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-1986.3103304842252,1114.0,1114.0,1114.0,1819.546081600889,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
620,1114.0,2708.634213144348,1114.0,1114.0,316.6828873953855,1114.0,1114.0,1114.0,1114.0,1114.0,316.6828994591067,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,
622,1182.5598652250053,1182.6339774613625,1098.0663360302083,1096.623525436032,1106.8189620422759,1215.087126719423,1150.678857866408,1149.639036826831,1175.9185020919351,1117.3212437348025,1135.2370662130984,1146.746581265593,1146.413425628295,1114.0,1130.306112690897,1175.9166418212408,1120.3540339408587,1114.0,1077.9704614853417,1114.0,1047.2001701584672,1048.4733252312108,1042.2820599626384,1143.1758434596284,1127.7091720858043,1142.6879139329933,1114.0,1114.0,1114.0,955.2847800708964,1013.9515540652616,1030.303997079137,1098.7214115642898,1148.7773921226983,1114.0,1123.4153590010696,1114.0,1073.4108793656408,1119.5287419370602,1115.487828311212,1114.0,1114.0,1084.3677142158092,1139.0181663913847,1081.39863687252,1114.0,1114.0,1114.0,1160.5132976926702,,1114.0,,1114.0,1114.0,
623,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2311.918509777371,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1113.9999998432627,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0000001567373,1114.0,1114.0,1114.0,1114.0,-83.91850977737113,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,,,
625,1181.8609695116998,1180.108867007491,1100.622501266531,1083.9130280800719,1109.2803881631507,1219.740734571671,1153.4948706511157,1160.8809013533069,1135.008767823573,1111.0325172659202,1120.175314190773,1144.277187502366,1114.0,1114.0,1121.6371122038643,1146.4193479983473,1111.1698522810057,1114.0,1073.154563737647,1114.0,1029.1173562086535,1042.7452654825624,1043.5832935725257,1156.7155520290053,1127.389075684555,1117.1979141649585,1114.0,1114.0,1114.0,947.321357577122,1061.5088191886466,996.7544323116415,1105.319339562878,1156.986781771643,1114.0,1114.0,1114.0,1064.1115694435491,1121.9393239296483,1081.3324634728995,1114.0,1114.0,1126.6409713770151,1206.6124720178254,1104.8324784626227,1114.0,1114.0,1114.0,1233.1146101337142,,1114.0,,1114.0,1114.0,
