node,depth,chatgpt-4o-latest,gpt-4-1106-preview,gemini-1.5-pro-exp-0801,gpt-4o-mini-2024-07-18,gemma-2-9b-it-simpo,gpt-4o-2024-08-06,gpt-4o-2024-05-13,llama-3.1-405b-instruct,llama-3-70b-instruct,llama-3.1-70b-instruct,gpt-4-turbo-2024-04-09,athene-70b-0725,gemini-1.5-pro-api-0514,mistral-large-2407,yi-large-preview,claude-3-5-sonnet-20240620,gpt-4-0125-preview,gemini-1.5-flash-api-0514,reka-core-20240722,claude-3-opus-20240229,gemma-2-27b-it,deepseek-coder-v2-0724,command-r-plus,gpt-4-0613,dbrx-next,eureka-chatbot,deepseek-v2-api-0628,llama-3-8b-instruct,reka-flash-20240722,gemma-2-9b-it,dbrx-instruct-preview,command-r,llama-3.1-8b-instruct,qwen2-72b-instruct,mistral-large-2402,glm-4-0520,nemotron-4-340b-instruct,claude-3-haiku-20240307,yi-large,mixtral-8x22b-instruct-v0.1,reka-flash-preview-20240611,claude-3-sonnet-20240229,reka-core-20240501,yi-1.5-34b-chat,gemma-2-2b-it,gpt-3.5-turbo-0125,mixtral-8x7b-instruct-v0.1,phi-3-medium-4k-instruct,phi-3-small-8k-instruct,gemma-1.1-7b-it,deepseek-coder-v2,codestral-2405,snowflake-arctic-instruct,phi-3-mini-4k-instruct,phi-3-mini-4k-instruct-june-2024
298,5,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1908.4129287289936,1114.0,1114.0,1114.0,1908.412932367762,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,-474.82586109675526,,1114.0,1114.0,,,1114.0,1114.0
299,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,,,,1114.0
300,5,1100.5276299796885,1114.0,1060.1844803070157,1088.3318575195108,1114.0,1141.2107244511274,1133.6715253957036,1114.0,1086.7162225224629,1125.9168415267545,1241.5388344921764,996.8115234199676,1164.3439240743155,1181.3941374149174,1114.0,1171.090953964619,1114.0,1114.0,1114.0,1123.9727112968308,1131.2597487448143,1114.0,1114.0,1114.0,1114.0,,1087.7221199236533,1114.0,1171.4846557113228,998.6881732974849,,1114.0,1091.4915005872567,1114.0,1114.0,1069.6424353703783,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0
301,5,1114.0,1114.0,1326.5675327860827,1114.0,,1114.0,1114.0,1248.0008554308952,1107.5821529255095,1149.4879677106146,894.2186788585097,1114.0,998.1780353200235,1114.0,1114.0,1180.5313316148472,1278.3120268193761,1060.54981131476,1114.0,1114.0,1037.4256572483355,1114.0,1114.0,1114.0,,1114.0,1109.2021185547555,1207.5672313963016,1264.828518904677,973.4089756049194,1114.0,1114.0,1233.6721096853114,956.2713463107186,1114.0,1114.0,1114.0,1276.1702216328897,1114.0,1114.0,1114.0,1055.8358230193767,808.1896048620956,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0
302,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1116.5447160833896,1114.0,1124.9968245338473,1114.0,1114.0,1008.6811308406482,1056.460922789773,1220.1542566324167,1114.0,1293.4382190367332,1114.0,1095.8818339394447,1114.0,1114.0,1080.5702630672731,1114.0,1114.0,1114.0,,1114.0,1114.0,1005.3139388889894,1064.335123488162,1114.0,,1114.0,1200.9829235643572,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1100.6398471349653,,,1114.0,1114.0
303,5,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,,,1114.0
304,5,1295.3033738371498,1114.0,1318.2169690207033,1204.0459489995815,1114.0,1102.7563033732354,965.51975551391,1073.8071667932036,1114.0,1114.0,979.8547825190321,1114.0,1052.236556359434,1114.0,951.1655192281933,1049.3161345011272,1114.0,1114.0,1114.0,1102.373009872936,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1321.6253016847254,1114.0,1101.7749596477868,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1241.6268789742123,950.377339674769,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0
305,5,1114.0,1114.0,1114.0,1114.0,,977.1377907939619,1035.5846783683294,1114.0,1238.3651725839422,1114.0,1114.0,1114.0,1107.259281067558,1114.0,1114.0,1234.6617983652757,1114.0,1114.0,1114.0,1062.4844308697825,981.3713279625119,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1275.1355199886384,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0
306,5,2532.248083222692,1000.0,1000.0,1000.0,,1000.0,2421.4838930282885,-1131.698968438749,2474.5481693980164,1000.0,1000.0,1000.0,2532.248913992543,1000.0,1000.0,2549.640470833108,1000.0,1000.0,1000.0,2478.2985903796607,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,-3725.0715551590583,,1000.0,1000.0,,1000.0,1000.0,1000.0,-1131.697597256491,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,1000.0,,1000.0
307,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,4261.873583742574,1114.0,1114.0,538.9931551739696,1114.0,471.705080873203,1114.0,1114.0,148.71425122634196,1114.0,1114.0,1114.0,1114.0,148.7139289839762,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,
308,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1023.691599050562,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1144.1029862251382,1114.0,1144.1027073621499,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1144.1027073621499,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
309,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1275.4108163554704,1114.0,1114.0,1114.0,1114.0,1114.0,1123.6994984274352,1114.0,1114.0,1012.1483504652758,1114.0,1114.0,1114.0,1146.6893639426964,1121.0454206324648,,1114.0,1114.0,,,1239.5889217069498,1114.0,1114.0,1069.8736616667939,,1114.0,1114.0,1170.3380597071211,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,969.0581113382018,1114.0,1114.0,1114.0,1012.1477957575908,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0
310,5,1114.0,,1223.0257062159615,1114.0,,,1107.2766397239711,1114.0,1114.0,1114.0,1114.0,1114.0,1094.0249313639824,1114.0,1114.0,1031.672722696085,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,,,1114.0
311,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1104.1788663920902,1114.0,1114.0,1114.0,1114.0,1114.0,1009.5000793556399,1114.0,1114.0,1118.7538461185409,1114.0,1114.0,1114.0,1235.4520487210661,1017.7980709164374,1114.0,1158.4167099548722,1114.0,,1114.0,1114.0,1265.8298353256775,1114.0,871.358562627395,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1244.711980588281,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
312,5,1146.8464058030065,1114.0,1114.0,1114.0,1114.0,1114.0,1015.4618393594866,1114.0,1015.4619789536224,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1278.2297758838843,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,
313,5,1137.804369978081,1114.0,1061.2450863428312,1137.9366086236605,1114.0,1110.2008461174019,1241.2297534324764,1218.9892118364514,1206.3949940667424,1128.7800787370822,1037.6877764187661,1183.7574265789326,1114.6229136762445,1089.4940715050398,1114.0,987.2124878617124,1114.0,1139.1400220823734,1024.1682213843826,1051.245225751864,1058.6313940460527,1114.0,1233.6005757155788,1060.796545228482,1114.0,1114.0,1031.3641717595576,1109.1000373540921,1206.1335844144237,1105.3321657320662,,1114.0,1114.0,1114.0,1114.0,1137.6054337563323,1114.0,1032.3892209222008,1114.0,1114.0,1112.792113396752,1114.0,1114.0,1254.8999413860852,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1043.9299153638785,,,1114.0,1049.5158065304568
314,5,1114.0,1114.0,1114.0,1114.0,,1043.0917610225051,1120.8462566402807,1206.2709236339113,1114.0,1114.0,1114.0,1114.0,1132.844019216111,1114.0,1110.7350314113992,1014.867501944883,,1144.469755221314,1114.0,1018.2408620277508,1109.071088662568,1114.0,1029.3029295909719,1114.0,,1114.0,1114.0,1172.0957219008533,1114.0,1193.6200398068452,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0755113505925,1432.470536045441,1014.8601468521039,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,967.1379146724697,,,1114.0,1114.0
315,5,1172.5156423523779,1114.0,1139.3435336422474,1098.7794681516193,1114.0,1179.6336102590872,1180.9882822996613,1220.20332810439,1131.8377017761331,1150.9258850041508,1189.2004439517546,1085.8863175690803,1140.9704575919259,1221.1615610103504,1151.2847485428763,1182.9519992913288,1091.6268044123985,1081.6933591666316,1143.854419694965,1184.0384415865976,1072.0321400910368,1114.0,1058.7091104782678,1165.0019087252388,,1114.0,1155.636472001888,1039.8431419288618,1094.0322735340842,1046.5416567505076,1114.0,968.9383264738453,1076.3686082087263,1163.938447562848,1114.0,1150.6890387056758,1130.5790211843373,1058.8589752096836,1168.1873789768267,1098.0358694264407,1091.8671593811114,1102.1854123973744,1099.3980809436855,1053.628442829618,985.0091675903831,1114.0,1114.0,1081.8334988201523,1114.0,1114.0,1035.881526511421,1114.0,,1114.0,1029.9083378604082
316,5,1205.733787710668,1200.458875420388,1171.4432451737773,1123.2030999023832,1114.0,1206.271925162341,1172.8720659961953,1173.485904043862,1182.3410819557953,1116.7729781028177,1114.0,1193.4102740825435,1174.4263244197955,1168.4228444251048,1098.9568334164574,1171.9206295200775,1086.6872151306993,1165.0724899411475,1108.0716868553027,1132.7426104262713,1071.7425134238329,1119.4258333550804,1114.0,1079.2552443724694,,1114.0,1129.469396959153,1053.2788032978817,1093.9969788349622,1058.9344599578646,1114.0,1062.7972911075283,1131.125308770615,1154.4860471856637,1114.0,1114.0,1072.7894714396284,1044.0683969853565,1079.6533312913523,1048.0682627792526,1114.0,936.2533091737848,1020.6701435844967,1070.9990535382728,1080.0205600094127,1114.0,1114.0,1127.3252612029955,1114.0,1114.0,1092.5140704962932,1114.0,1114.0,1114.0,1066.8323905484756
317,5,1121.5017874474606,1114.0,1333.117758527197,1114.0,1114.0,947.5483290138179,1102.005010930718,1114.0,1114.0,1114.0,1114.0,1114.0,1040.170467154052,1114.0,1114.0,1235.024914671005,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1018.6317322557494,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0
318,5,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1047.4755525340126,1114.0,1114.0,1114.0,1114.0,914.4265058969714,1114.0,1313.5734941030287,1114.0,,1114.0,1114.0,1114.0,1180.5244474659874,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,,1114.0
319,5,1114.0,1114.0,1114.0,1046.8782383320263,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1237.7266676028564,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1163.5736620255416,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1007.8214320395758,1114.0,,1114.0,,1114.0,,,,1114.0
320,5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1095.4242522396316,1000.0,,904.5757477603685,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,,,,,,,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,,,1000.0,,,,,,,,,,,
321,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,,1114.0
322,5,1114.0,1114.0,1114.0,1095.9906345399281,,1114.0,1222.0258353879017,829.2160733101664,1114.0,1114.0,1061.3211558576834,780.33004707507,1261.8075862037335,1114.0,1114.0,1305.9238476819498,1114.0,1177.8309607619833,860.5602803551365,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1415.2882159427622,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1243.705362883685,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,,,,1114.0
323,5,1114.0,1114.0,1637.892383566304,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1556.1536591270471,1114.0,1114.0,1734.5849270167453,1114.0,1744.8419826553118,1114.0,1338.5424617765784,1760.2306632148084,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1513.5933017753262,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-2373.839379132116,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0
324,5,1114.0,1114.0,1114.0,1137.2610736827369,1114.0,1114.0,1027.9457126545317,1114.0,1220.7763935109729,1114.0,1066.772686415818,1114.0,1070.0175523652113,1114.0,1235.0684348550485,1096.922248915555,1114.0,945.7343544691411,1114.0,1132.2575562266156,1203.6743513929434,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1163.3830635893514,1114.0,1114.0,1068.186571922074,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
325,5,1114.0,1114.0,1114.0,1114.0,,1114.0,832.1841699813058,1114.0,1023.0318888348656,1114.0,1114.0,1114.0,1493.468328763258,1114.0,,920.9241967542213,1114.0,1114.0,1114.0,1114.0,1111.7724249614714,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1302.6189907048777,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0
326,6,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1092.7015961728139,1114.0,1114.0,1114.0,1194.9518154149469,1114.0,1114.0,1234.8733074106153,1114.0,1304.4255900508801,1114.0,1114.0,835.9502724509341,1114.0,1114.0,1114.0,,1114.0,1114.0,1280.1977650474707,1114.0,1367.194873199316,,1114.0,1114.0,601.7047802530234,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0
327,6,1114.0,1114.0,1114.0,3137.1957016062047,,1114.0,1114.0,2857.6082699396106,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,404.94059661430697,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,-1943.7445681601203,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
328,6,1114.0,1114.0,979.4247289452843,1114.0,,1114.0,1241.0865116610769,1248.5741097640594,1114.0,1114.0,1114.0,1114.0,820.62513903834,1114.0,1114.0,1256.0635719573818,1114.0,1114.0,1114.0,1114.0,1138.2259386338574,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
329,6,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,,1114.0,,,
330,6,964.7626741682817,1294.0609526970404,1114.0,1114.0,1114.0,1114.0,1172.813842769032,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1015.8062697170276,1114.0,1271.7935295241923,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,964.762731124426,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0
331,6,1114.0,7652.25393779548,1114.0,1114.0,,1114.0,517.0480718659072,1114.0,1114.0,1114.0,302.8009800844435,,272.76336405206825,1114.0,1114.0,500.4944412008049,1114.0,482.57383936939016,1114.0,1114.0,459.1741057185578,1114.0,1114.0,1114.0,,1114.0,1114.0,-3684.724870717786,1114.0,471.56707349723524,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,4166.049057133887
332,6,1114.0,1114.0,1114.0,1010.3401326749812,,1114.0,1114.0,1114.0,1298.5473565997381,1114.0,1114.0,1114.0,1035.3932049154546,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1111.719305809826,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,,1114.0
333,6,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0
334,6,1000.0,1000.0,1000.0,1000.0,,1000.0,546.5553152146081,720.632325820985,724.2056537418807,1000.0,1000.0,1000.0,771.7462909863589,1000.0,1000.0,685.1243396748318,1000.0,1000.0,1000.0,357.182238467522,780.557336331631,1000.0,1000.0,1000.0,,1000.0,1000.0,654.7541999622481,1000.0,566.419196676397,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4192.823103123534,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0
335,6,1114.0,1114.0,1344.366859726242,1434.381829907432,1114.0,1114.0,1317.0849152323588,1404.0930138260267,1506.910643902214,1370.0935438749284,1114.0,1114.0,1444.1774961654655,1114.0,1114.0,1367.871478602184,1114.0,1114.0,1114.0,1114.0,1263.7658138431318,1114.0,1114.0,1230.5827715299595,,1114.0,1114.0,1114.0,1114.0,1371.9234116608868,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1193.5741621746456,1114.0,1114.0,1114.0,,,1342.586487456223,1114.0,,,-1995.4124279017014
336,6,1171.2823884330915,1106.2014942633537,1099.433524460671,1135.1159193749668,1114.0,1058.2103533825843,1096.2635397220658,1203.1609178364024,1114.0,1114.0,1163.3188409667657,1149.5724849523172,1115.2054995466765,1133.9954858111653,1114.0,1094.9623585761688,1088.0780424376167,1143.456775007892,1066.9443842576036,1070.1475576259395,1096.4478650072947,1144.1754659348724,1114.0,1114.0,1114.0,1114.0,1059.5927698074984,1137.0843276371352,1114.0,1091.3257652126392,1114.0,1114.0,1090.3024242446784,1184.5608408099395,1114.0,1114.0,1114.0,1114.0,1114.0,1063.5381969271473,1123.918747396167,996.4155794066464,1114.0,1114.0,1114.0,1114.0,1114.0,1195.2884509607015,1114.0,1114.0,1114.0,,,,1114.0
337,6,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,-1410.1993003032535,3410.1993003032535,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,,1000.0,1000.0,,,,1000.0
338,6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,1000.0
339,6,1114.0,1114.0,1114.0,1114.0,,1114.0,2289.6321727548984,2044.5074170117766,2123.209670906682,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-970.2102730127244,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,-970.2088795061641,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,2167.06989184552,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
340,6,1114.0,1114.0,1114.0,1114.0,,1114.0,2770.523813034841,1114.0,1114.0,1114.0,1114.0,,610.8889731124857,1114.0,1114.0,463.69826203273385,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,610.888951819876,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0
341,6,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,,,1000.0,1000.0,,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,,,1000.0
342,6,1114.0,1114.0,1114.0,1114.0,,1114.0,1174.2059936193182,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1053.7940063806818,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,,,1114.0
343,6,1114.0,1114.0,1164.1184206612427,1161.8701426575142,1114.0,1152.582201621469,1133.3161460170365,1183.5474822770223,1110.9724607072233,1114.0,1249.4233525290238,1114.0,1092.8171117652432,1058.7378067858983,1220.2241362142254,1160.2025740535992,1114.0,1114.0,1114.0,1122.7143953776108,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1165.8907493466927,1114.0,984.3147565930332,1069.104045968104,1114.0,1114.0,1114.0,1111.1831509923363,1114.0,1114.0,1114.0,1114.0,1015.7651465362678,895.2159198964575,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
344,6,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,,,1000.0
